,age,gender,amount,fraud,es_transportation,es_health,es_hyper,es_food,es_wellnessandbeauty,es_fashion,es_hotelservices,es_sportsandtoys,es_barsandrestaurants,es_home,es_tech,es_contents,es_otherservices,es_travel,es_leisure
458605,2,F,57.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428321,4,F,70.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279347,1,M,28.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329285,3,M,27.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300384,5,M,9.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58746,2,F,11.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,4,F,4.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439098,5,F,14.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65528,5,M,25.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72972,4,F,22.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499681,2,M,15.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538712,3,M,59.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413395,6,F,79.54,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
286990,2,M,23.81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308145,2,F,40.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493955,5,F,60.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354027,4,M,6.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268442,5,M,13.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590989,2,F,35.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153760,3,F,44.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36018,3,F,10.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168506,3,F,15.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1557,2,F,44.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202209,2,M,37.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143824,3,M,56.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566304,6,F,16.91,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271596,2,M,39.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96696,3,M,8.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532821,4,F,37.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300751,3,F,49.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310897,1,M,8.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66306,6,M,2.22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
272980,2,F,58.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440897,2,M,51.32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567113,4,M,1.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296521,3,M,25.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38975,2,F,37.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425533,2,M,18.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201812,2,F,16.21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
469550,2,M,67.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19040,2,F,120.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
348173,2,F,33.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200185,4,M,10.18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
357221,4,M,25.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439244,3,M,124.46,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
489504,2,F,44.27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62968,2,M,21.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587684,3,M,5.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585459,5,F,22.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443306,2,M,20.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561297,6,M,52.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328601,2,F,7.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315854,2,M,17.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49843,5,F,19.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551901,3,M,13.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60092,3,M,34.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12716,2,M,15.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361432,6,F,50.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510195,4,F,28.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
69642,1,F,13.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443573,2,M,24.33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
351810,2,F,60.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580125,4,M,9.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27377,2,F,17.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181916,4,M,10.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331163,2,F,5.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142601,2,F,15.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347930,3,M,41.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312112,3,F,21.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580925,3,F,6.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
458054,2,F,23.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341283,1,M,8.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22996,2,F,64.61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392936,3,F,22.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80051,1,F,6.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356151,1,F,7.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199669,1,M,31.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255221,2,M,45.13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110295,4,M,5.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61363,1,F,11.4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482410,5,F,43.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400783,3,F,10.45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111866,3,F,39.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169717,2,F,10.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420226,4,M,39.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222826,1,M,24.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72346,2,M,55.66,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228421,5,M,42.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105481,5,M,15.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534501,5,M,14.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116047,2,F,26.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,6,M,29.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206499,4,M,25.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322564,2,F,28.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586568,2,F,9.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532495,2,F,30.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417478,3,F,39.48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
509739,2,M,41.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142250,1,M,60.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555276,1,F,88.19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
237777,3,M,5.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117362,2,M,30.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277734,2,M,45.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501131,4,F,20.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487224,5,M,28.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337149,4,M,55.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392373,5,F,7.76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
283555,2,F,48.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313558,1,M,39.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216080,2,F,18.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166821,1,F,35.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156714,2,F,4.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,2,F,10.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
377786,3,F,17.28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320402,5,M,6.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183799,1,M,15.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572346,2,F,13.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199045,3,M,12.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230455,3,F,10.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
588716,4,M,52.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
406281,3,M,41.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298598,3,M,72.22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
380477,2,F,15.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578050,1,M,27.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412396,6,M,22.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460954,5,F,5.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377237,2,F,26.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222267,1,F,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458654,5,F,22.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313808,5,F,31.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295166,2,F,14.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206838,1,F,69.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476652,2,F,17.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452626,3,M,62.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423386,4,F,28.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
483427,3,M,55.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473240,4,M,127.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
487577,2,F,52.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350000,2,F,45.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55193,5,F,4.05,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226134,3,F,22.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51874,2,M,17.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260093,2,M,18.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394103,4,M,11.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513914,2,F,52.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343693,2,M,34.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234676,3,F,17.86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311111,4,M,21.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74325,2,F,23.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197576,2,M,24.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471968,5,F,18.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537081,3,M,21.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381747,2,M,44.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54596,5,F,41.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109449,3,F,41.07,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
310037,3,M,19.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66130,3,M,5.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522038,4,F,66.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269797,1,M,5.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514443,3,F,33.59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346642,2,F,25.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255786,6,M,22.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
134288,4,M,10.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189519,3,M,13.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56225,2,M,11.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383939,3,F,4.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233322,5,M,37.84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318113,3,F,41.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467990,2,F,9.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50561,3,M,5.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275288,3,F,9.68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
141774,5,F,12.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272883,4,M,42.31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496764,3,F,23.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456319,2,M,35.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376643,2,M,17.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593096,4,F,28.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278928,3,M,51.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348516,2,F,39.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315696,5,M,27.93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
141786,3,M,30.71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46514,2,F,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230338,2,M,38.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254047,2,M,32.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446750,4,M,3.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254759,3,F,42.19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271661,1,F,40.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
63140,3,F,29.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
142789,5,F,17.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379979,3,F,61.41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
267242,4,F,18.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168097,2,M,64.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152941,1,F,41.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91786,2,M,9.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223589,2,F,32.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510800,2,F,6.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232551,3,F,76.08,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262519,4,M,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471561,3,F,236.1474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
217747,2,F,4.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334323,3,F,34.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285453,5,F,30.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55705,2,M,14.52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386082,3,F,29.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252919,2,F,21.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458149,3,M,33.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39373,2,F,9.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341552,5,F,24.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215381,2,M,14.78,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313494,4,F,30.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384496,3,F,62.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428709,1,M,29.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58715,3,F,58.42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555137,4,F,18.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338324,3,F,14.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130456,4,M,6.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566198,2,F,5.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504019,2,M,28.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390464,3,M,14.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367880,3,F,8.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206104,5,M,15.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252595,4,M,4.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132575,3,M,31.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300572,4,M,13.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69026,2,M,31.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88746,2,F,20.64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395482,1,F,17.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439755,2,F,11.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465174,2,M,44.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463307,4,F,53.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575836,3,F,17.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258351,2,F,32.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361684,3,M,104.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
568393,0,F,34.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247864,1,M,6.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498825,1,M,35.93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394709,2,F,11.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128756,5,M,42.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129489,6,M,39.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545418,4,F,104.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
535283,2,M,26.27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
315935,2,F,36.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181733,6,M,34.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204602,1,M,50.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377208,2,M,10.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555479,3,F,21.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382108,2,M,15.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237429,3,F,43.74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548448,3,M,26.95,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583592,2,M,55.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210539,2,F,21.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238502,4,F,24.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412321,2,F,4.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
524552,4,M,48.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500999,2,M,18.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557857,6,M,21.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559617,2,M,47.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
388221,2,M,22.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472033,2,M,2.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214782,6,F,25.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277145,5,M,59.85,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
144350,3,F,90.89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
450646,5,F,7.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263555,2,M,46.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354318,2,M,15.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398018,2,M,18.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18029,3,F,44.34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
476724,3,F,26.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450042,2,F,28.54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
415148,1,F,32.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271766,2,M,101.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15203,3,F,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458684,2,M,20.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82591,3,M,57.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556463,3,F,1.57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89297,2,F,60.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583682,1,M,14.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324191,0,F,1.88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347345,3,F,40.96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
282756,4,M,4.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50435,3,F,20.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164503,1,F,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69099,2,M,32.77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159965,2,F,3.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341087,2,M,39.73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339912,3,M,9.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570837,3,M,37.35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186444,6,M,155.65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
484240,6,F,46.47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107448,2,M,3.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34117,2,F,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414296,2,M,28.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140906,2,M,12.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439037,4,F,19.92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388532,5,M,13.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335373,4,F,31.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561759,2,F,5.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250153,3,F,33.69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
252348,6,F,43.02,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558938,2,F,47.76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
172252,3,F,29.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490328,3,F,47.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288158,3,M,26.72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
439793,2,F,13.47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165295,2,M,15.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
572573,2,M,21.41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366419,4,M,46.69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
206999,3,F,33.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87084,6,M,17.68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477302,3,F,84.51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
505743,3,M,57.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499626,2,F,43.66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428916,2,F,27.51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36412,3,M,30.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95058,4,M,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270373,5,F,45.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397826,4,F,3.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6969,1,M,1.0998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56560,3,M,54.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277412,4,F,15.16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
462985,5,F,2.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498838,1,F,25.13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
